survey_depth,point_machine_classification,site_name,year,site_latitude,site_longitude,SITE_NO,REEF_NAME,mean_hcc,cyc_dis,dhw_dis,other_dis
3,HCC,Reef49 Site 2,24,-11.757068447518199,2.252890485259242,Site 2,Reef 49,44.32,0,0.6272864546380529,0.5834564942222051
3,HCC,Reef49 Site 2,25,-11.757068447518199,2.252890485259242,Site 2,Reef 49,43.15979566742943,0,0.5895422516232114,0.4155546914514523
3,HCC,Reef49 Site 2,26,-11.757068447518199,2.252890485259242,Site 2,Reef 49,41.839999999999996,0,0.5914074558170739,0.7108717599834092
3,HCC,Reef49 Site 2,27,-11.757068447518199,2.252890485259242,Site 2,Reef 49,40.93853071055801,0,0.6650437881304188,0.48039600209050026
3,HCC,Reef49 Site 2,28,-11.757068447518199,2.252890485259242,Site 2,Reef 49,40.121592990840306,0,0.6230911207231529,0.42346523001233494
3,HCC,Reef49 Site 2,29,-11.757068447518199,2.252890485259242,Site 2,Reef 49,39.292919155714856,0,0.5087689463598959,0.48709566151867284
3,HCC,Reef49 Site 2,30,-11.757068447518199,2.252890485259242,Site 2,Reef 49,38.440000000000005,0,0.6499163266864398,0.5062848514295815
3,HCC,Reef49 Site 3,1,-11.767068447518199,2.252890485259242,Site 3,Reef 49,44.214517019533965,0,0.20433170304088225,0.4795290994432619
3,HCC,Reef49 Site 3,2,-11.767068447518199,2.252890485259242,Site 3,Reef 49,41.232764617697384,0.28345791094133316,0.42694130376373485,0.5343461803132015
3,HCC,Reef49 Site 3,3,-11.767068447518199,2.252890485259242,Site 3,Reef 49,47.83711668657905,0,0.4195545820976211,0.6046210406251653
3,HCC,Reef49 Site 3,4,-11.767068447518199,2.252890485259242,Site 3,Reef 49,53.35070252910478,0,0.40120799958692394,0.6373105324992001
3,HCC,Reef49 Site 3,5,-11.767068447518199,2.252890485259242,Site 3,Reef 49,57.3252887295898,0,0.40934612351490507,0.3837853697402737
3,HCC,Reef49 Site 3,6,-11.767068447518199,2.252890485259242,Site 3,Reef 49,62.23119076065313,0,0.4161234560021706,0.5396377489663695
3,HCC,Reef49 Site 3,7,-11.767068447518199,2.252890485259242,Site 3,Reef 49,64.99447893419895,0,0.4546331442326986,0.6427527573196408
3,HCC,Reef49 Site 3,8,-11.767068447518199,2.252890485259242,Site 3,Reef 49,67.31221196306704,0,0.5148737158642427,0.5394008059961201
3,HCC,Reef49 Site 3,9,-11.767068447518199,2.252890485259242,Site 3,Reef 49,68.28,0,0.5515920943393158,0.5565539364318368
3,HCC,Reef49 Site 3,10,-11.767068447518199,2.252890485259242,Site 3,Reef 49,68.89744324970131,0,0.5240647834109862,0.4617319756826373
3,HCC,Reef49 Site 3,11,-11.767068447518199,2.252890485259242,Site 3,Reef 49,68.26519470092333,0,0.3000334685968537,0.55029160323452
3,HCC,Reef49 Site 3,12,-11.767068447518199,2.252890485259242,Site 3,Reef 49,67.75221196306704,0,0.27168299708445,0.5619435718778523
3,HCC,Reef49 Site 3,13,-11.767068447518199,2.252890485259242,Site 3,Reef 49,65.96000000000001,0,0.5622594853315681,0.7121912685493784
3,HCC,Reef49 Site 3,14,-11.767068447518199,2.252890485259242,Site 3,Reef 49,63.99134484142915,0,0.434228941305212,0.6344645567244063
3,HCC,Reef49 Site 3,15,-11.767068447518199,2.252890485259242,Site 3,Reef 49,60.70758731433159,0,0.5631553379587881,0.5198278219880722
3,HCC,Reef49 Site 3,16,-11.767068447518199,2.252890485259242,Site 3,Reef 49,59.4,0,0.6062339838372335,0.6138561875227782
3,HCC,Reef49 Site 3,17,-11.767068447518199,2.252890485259242,Site 3,Reef 49,56.599999999999994,0,0.5835960040116295,0.514835736319571
3,HCC,Reef49 Site 3,18,-11.767068447518199,2.252890485259242,Site 3,Reef 49,54.52914376742334,0,0.4489412876084856,0.5291908644220557
3,HCC,Reef49 Site 3,19,-11.767068447518199,2.252890485259242,Site 3,Reef 49,55.77430505774592,0.4021220014604435,0.5917823388640924,0.31226058320735806
3,HCC,Reef49 Site 3,20,-11.767068447518199,2.252890485259242,Site 3,Reef 49,53.24,0,0.44368322744103095,0.6646273979528542
3,HCC,Reef49 Site 3,21,-11.767068447518199,2.252890485259242,Site 3,Reef 49,50.12,0,0.4476731707940673,0.4590607340786247
3,HCC,Reef49 Site 3,22,-11.767068447518199,2.252890485259242,Site 3,Reef 49,48.04,0,0.5092890917530488,0.364318405021124
3,HCC,Reef49 Site 3,23,-11.767068447518199,2.252890485259242,Site 3,Reef 49,46.293279807306305,0,0.3886984468661485,0.5936190033179889
3,HCC,Reef49 Site 3,24,-11.767068447518199,2.252890485259242,Site 3,Reef 49,45.06394265232975,0,0.6280810654061444,0.5830243951208762
3,HCC,Reef49 Site 3,25,-11.767068447518199,2.252890485259242,Site 3,Reef 49,43.52756322761943,0,0.5918979795487063,0.41674083260173117
3,HCC,Reef49 Site 3,26,-11.767068447518199,2.252890485259242,Site 3,Reef 49,42.006262545162585,0,0.5898930701274437,0.7110405730973681
3,HCC,Reef49 Site 3,27,-11.767068447518199,2.252890485259242,Site 3,Reef 49,41.005684464070654,0,0.6652975700095574,0.47928603957450344
3,HCC,Reef49 Site 3,28,-11.767068447518199,2.252890485259242,Site 3,Reef 49,40.29356884785227,0,0.6226237210851475,0.42536657350954765
3,HCC,Reef49 Site 3,29,-11.767068447518199,2.252890485259242,Site 3,Reef 49,39.29397052966946,0,0.5085013057363892,0.4884461242535436
3,HCC,Reef49 Site 3,30,-11.767068447518199,2.252890485259242,Site 3,Reef 49,38.92,0,0.6491201443184665,0.5035096459580379
3,HCC,Reef5 Site 1,1,-13.4070684475182,5.202890485259242,Site 1,Reef 5,55.16,0,0.45761456327152705,0.38206787288443644
3,HCC,Reef5 Site 1,2,-13.4070684475182,5.202890485259242,Site 1,Reef 5,59.43697331740342,0,0.3831912597080056,0.37706236057352216
3,HCC,Reef5 Site 1,3,-13.4070684475182,5.202890485259242,Site 1,Reef 5,63.45263749498193,0,0.4005937870021474,0.510387000091029
3,HCC,Reef5 Site 1,4,-13.4070684475182,5.202890485259242,Site 1,Reef 5,63.80627638391079,0,0.462245861846165,0.5621648867700774
3,HCC,Reef5 Site 1,5,-13.4070684475182,5.202890485259242,Site 1,Reef 5,64.19850662384584,0,0.3843165108076514,0.5617436809650487
3,HCC,Reef5 Site 1,6,-13.4070684475182,5.202890485259242,Site 1,Reef 5,63.8,0,0.5409373752859039,0.45495611829114757
3,HCC,Reef5 Site 1,7,-13.4070684475182,5.202890485259242,Site 1,Reef 5,63.52957303081216,0,0.42594912386445466,0.7315619363556999
3,HCC,Reef5 Site 1,8,-13.4070684475182,5.202890485259242,Site 1,Reef 5,62.41970293054998,0,0.427736077770749,0.6171840778072788
3,HCC,Reef5 Site 1,9,-13.4070684475182,5.202890485259242,Site 1,Reef 5,59.91805655117483,0,0.49835049652226193,0.3183562807558708
3,HCC,Reef5 Site 1,10,-13.4070684475182,5.202890485259242,Site 1,Reef 5,56.98440786832597,0,0.4803453165683762,0.43406205247237295
3,HCC,Reef5 Site 1,11,-13.4070684475182,5.202890485259242,Site 1,Reef 5,55.310760653126245,0,0.5457232601146338,0.503887597370873
3,HCC,Reef5 Site 1,12,-13.4070684475182,5.202890485259242,Site 1,Reef 5,52.94066031101052,0,0.393036444760981,0.6745549205845633
3,HCC,Reef5 Site 1,13,-13.4070684475182,5.202890485259242,Site 1,Reef 5,50.66857825567503,0,0.4570901992919439,0.5978423932878296
3,HCC,Reef5 Site 1,14,-13.4070684475182,5.202890485259242,Site 1,Reef 5,48.839999999999996,0,0.54050656288042,0.39240739336426333
3,HCC,Reef5 Site 1,15,-13.4070684475182,5.202890485259242,Site 1,Reef 5,46.56,0,0.7679477870702498,0.5290841555600909
3,HCC,Reef5 Site 1,16,-13.4070684475182,5.202890485259242,Site 1,Reef 5,45.6,0,0.6991750746724952,0.4730635634901308
3,HCC,Reef5 Site 1,17,-13.4070684475182,5.202890485259242,Site 1,Reef 5,43.97720430107527,0,0.6070523710068658,0.4440216695133481
3,HCC,Reef5 Site 1,18,-13.4070684475182,5.202890485259242,Site 1,Reef 5,42.69472501003613,0,0.4070061549446291,0.49345873409506463
3,HCC,Reef5 Site 1,19,-13.4070684475182,5.202890485259242,Site 1,Reef 5,41.662464873544764,0,0.5527898614469519,0.5141744041446692
3,HCC,Reef5 Site 1,20,-13.4070684475182,5.202890485259242,Site 1,Reef 5,40.733424327579286,0,0.6278959183765079,0.5940082953592687
3,HCC,Reef5 Site 1,21,-13.4070684475182,5.202890485259242,Site 1,Reef 5,39.92,0,0.5828775864178806,0.5817019514260302
3,HCC,Reef5 Site 1,22,-13.4070684475182,5.202890485259242,Site 1,Reef 5,39.143813729425936,0,0.6201258918768064,0.4633325217306764
3,HCC,Reef5 Site 1,23,-13.4070684475182,5.202890485259242,Site 1,Reef 5,38.36,0,0.5160456034675491,0.5860740034170678
3,HCC,Reef5 Site 1,24,-13.4070684475182,5.202890485259242,Site 1,Reef 5,37.93928542753914,0,0.569715420143667,0.57729747106716
3,HCC,Reef5 Site 1,25,-13.4070684475182,5.202890485259242,Site 1,Reef 5,37.72,0,0.5299181482848472,0.38301659194883964
3,HCC,Reef5 Site 1,26,-13.4070684475182,5.202890485259242,Site 1,Reef 5,37.15979291119076,0.00174899466944069,0.43359780630706807,0.6360213123960232
3,HCC,Reef5 Site 1,27,-13.4070684475182,5.202890485259242,Site 1,Reef 5,37.77169008430349,0.5917200514408604,0.696832826013648,0.4848833445102037
3,HCC,Reef5 Site 1,28,-13.4070684475182,5.202890485259242,Site 1,Reef 5,37.263512544802865,0,0.7276630541739981,0.7223925658331144
3,HCC,Reef5 Site 1,29,-13.4070684475182,5.202890485259242,Site 1,Reef 5,37.10351254480287,0,0.5835416130418165,0.6058415683053413
3,HCC,Reef5 Site 1,30,-13.4070684475182,5.202890485259242,Site 1,Reef 5,36.88186690085103,0,0.6705764835751358,0.5746252471208495
3,HCC,Reef5 Site 2,1,-13.3870684475182,5.162890485259242,Site 2,Reef 5,61.31638476772054,0,0.4555192370465373,0.378687883222933
3,HCC,Reef5 Site 2,2,-13.3870684475182,5.162890485259242,Site 2,Reef 5,65.2,0,0.3823351933718063,0.3761214242559189
3,HCC,Reef5 Site 2,3,-13.3870684475182,5.162890485259242,Site 2,Reef 5,67.06225612203934,0,0.39911822317988177,0.500317217374319
3,HCC,Reef5 Site 2,4,-13.3870684475182,5.162890485259242,Site 2,Reef 5,69.11999999999999,0,0.45810270326880886,0.5777148316859948
3,HCC,Reef5 Site 2,5,-13.3870684475182,5.162890485259242,Site 2,Reef 5,67.32000000000001,0,0.3797218884160871,0.564102846995681
3,HCC,Reef5 Site 2,6,-13.3870684475182,5.162890485259242,Site 2,Reef 5,67.52,0,0.5475935877586913,0.45024083750118404
3,HCC,Reef5 Site 2,7,-13.3870684475182,5.162890485259242,Site 2,Reef 5,66.16000000000001,0,0.4303531825081516,0.7395148393518882
3,HCC,Reef5 Site 2,8,-13.3870684475182,5.162890485259242,Site 2,Reef 5,63.99154121863799,0,0.4250424827000656,0.6002050176618172
3,HCC,Reef5 Site 2,9,-13.3870684475182,5.162890485259242,Site 2,Reef 5,61.72,0,0.4967343249145024,0.3103936314387628
3,HCC,Reef5 Site 2,10,-13.3870684475182,5.162890485259242,Site 2,Reef 5,59.12,0,0.48829168803778233,0.4264221000610453
3,HCC,Reef5 Site 2,11,-13.3870684475182,5.162890485259242,Site 2,Reef 5,56.68616487455198,0,0.5475660512472554,0.5061679130189803
3,HCC,Reef5 Site 2,12,-13.3870684475182,5.162890485259242,Site 2,Reef 5,54.1451032590284,0,0.3808607588105897,0.6733845386426782
3,HCC,Reef5 Site 2,13,-13.3870684475182,5.162890485259242,Site 2,Reef 5,52.708180007964955,0,0.4561646095994272,0.5978599425296796
3,HCC,Reef5 Site 2,14,-13.3870684475182,5.162890485259242,Site 2,Reef 5,49.43364661407111,0,0.5518363723061243,0.3942321523719405
3,HCC,Reef5 Site 2,15,-13.3870684475182,5.162890485259242,Site 2,Reef 5,47.559999999999995,0,0.7786391542905386,0.5316607560908347
3,HCC,Reef5 Site 2,16,-13.3870684475182,5.162890485259242,Site 2,Reef 5,46.0193180035943,0,0.7005927895534607,0.4831340593325896
3,HCC,Reef5 Site 2,17,-13.3870684475182,5.162890485259242,Site 2,Reef 5,44.07383512544803,0,0.6015731177972959,0.4493331992019888
3,HCC,Reef5 Site 2,18,-13.3870684475182,5.162890485259242,Site 2,Reef 5,42.846696105981536,0,0.3971476066443602,0.5028844309342569
3,HCC,Reef5 Site 2,19,-13.3870684475182,5.162890485259242,Site 2,Reef 5,41.64712966680048,0,0.5482446048679045,0.5162152779831644
3,HCC,Reef5 Site 2,20,-13.3870684475182,5.162890485259242,Site 2,Reef 5,40.90513096849974,0,0.6264263810794034,0.6042177381439787
3,HCC,Reef5 Site 2,21,-13.3870684475182,5.162890485259242,Site 2,Reef 5,39.96160578081092,0,0.5781923147830389,0.5827207645683824
3,HCC,Reef5 Site 2,22,-13.3870684475182,5.162890485259242,Site 2,Reef 5,38.86789241268567,0,0.60938973623971,0.4698709435084892
3,HCC,Reef5 Site 2,23,-13.3870684475182,5.162890485259242,Site 2,Reef 5,38.800000000000004,0,0.5167001008524545,0.589245757766873
3,HCC,Reef5 Site 2,24,-13.3870684475182,5.162890485259242,Site 2,Reef 5,38.19228653499072,0,0.5661930822485273,0.5832687726459689
3,HCC,Reef5 Site 2,25,-13.3870684475182,5.162890485259242,Site 2,Reef 5,37.7183910792513,0,0.5305948564761308,0.38894350376789816
3,HCC,Reef5 Site 2,26,-13.3870684475182,5.162890485259242,Site 2,Reef 5,37.36,0.005835867700500723,0.42884029925616945,0.6381878077254057
3,HCC,Reef5 Site 2,27,-13.3870684475182,5.162890485259242,Site 2,Reef 5,37.93096748293858,0.6453760277104149,0.6898506059277262,0.4929395925769957
3,HCC,Reef5 Site 2,28,-13.3870684475182,5.162890485259242,Site 2,Reef 5,37.530822962665596,0,0.7260415989374661,0.7345996869030507
3,HCC,Reef5 Site 2,29,-13.3870684475182,5.162890485259242,Site 2,Reef 5,37.431127041019515,0,0.5880514002483512,0.606355504381449
3,HCC,Reef5 Site 2,30,-13.3870684475182,5.162890485259242,Site 2,Reef 5,37.062254082039026,0,0.6708705354010525,0.575992404736873
3,HCC,Reef5 Site 3,1,-13.4070684475182,5.112890485259242,Site 3,Reef 5,56.23289526085225,0,0.4558503247624767,0.37646737085619686
3,HCC,Reef5 Site 3,2,-13.4070684475182,5.112890485259242,Site 3,Reef 5,61.32,0,0.3832924883294344,0.38023225194255444
3,HCC,Reef5 Site 3,3,-13.4070684475182,5.112890485259242,Site 3,Reef 5,63.429755118426336,0,0.40524355882571467,0.49431526001257287
3,HCC,Reef5 Site 3,4,-13.4070684475182,5.112890485259242,Site 3,Reef 5,65.04,0,0.45172705211043973,0.5877539249146981
3,HCC,Reef5 Site 3,5,-13.4070684475182,5.112890485259242,Site 3,Reef 5,65.1428823765556,0,0.3836544575334445,0.5660735191633871
3,HCC,Reef5 Site 3,6,-13.4070684475182,5.112890485259242,Site 3,Reef 5,65.59256103973509,0,0.5538595542062442,0.4509889395032624
3,HCC,Reef5 Site 3,7,-13.4070684475182,5.112890485259242,Site 3,Reef 5,64.5820152549177,0,0.4278198768728164,0.7455974442666035
3,HCC,Reef5 Site 3,8,-13.4070684475182,5.112890485259242,Site 3,Reef 5,63.59638080922464,0,0.4212147764629287,0.5882876690382635
3,HCC,Reef5 Site 3,9,-13.4070684475182,5.112890485259242,Site 3,Reef 5,61.14028101164191,0,0.5038746406319069,0.302052140298963
3,HCC,Reef5 Site 3,10,-13.4070684475182,5.112890485259242,Site 3,Reef 5,58.913448414291445,0,0.4969259190035893,0.4174933028012825
3,HCC,Reef5 Site 3,11,-13.4070684475182,5.112890485259242,Site 3,Reef 5,56.785130469690884,0,0.5572465360497163,0.5117268263450621
3,HCC,Reef5 Site 3,12,-13.4070684475182,5.112890485259242,Site 3,Reef 5,54.33551184263348,0,0.38172423985224535,0.6766628114485393
3,HCC,Reef5 Site 3,13,-13.4070684475182,5.112890485259242,Site 3,Reef 5,52.178659173022886,0,0.46039813292131426,0.5969102151882525
3,HCC,Reef5 Site 3,14,-13.4070684475182,5.112890485259242,Site 3,Reef 5,49.90131421744325,0,0.5571928301937508,0.3946985306076851
3,HCC,Reef5 Site 3,15,-13.4070684475182,5.112890485259242,Site 3,Reef 5,48.017759935768765,0,0.7945688721549131,0.533048648327458
3,HCC,Reef5 Site 3,16,-13.4070684475182,5.112890485259242,Site 3,Reef 5,46.7126615816941,0,0.6953328546324319,0.4932980398281051
3,HCC,Reef5 Site 3,17,-13.4070684475182,5.112890485259242,Site 3,Reef 5,44.616199975027584,0,0.6105961607521753,0.4579547161589649
3,HCC,Reef5 Site 3,18,-13.4070684475182,5.112890485259242,Site 3,Reef 5,43.6,0,0.3936773036420994,0.5202632815916399
3,HCC,Reef5 Site 3,19,-13.4070684475182,5.112890485259242,Site 3,Reef 5,42.35488649940263,0,0.5376170927370212,0.5276554548300393
3,HCC,Reef5 Site 3,20,-13.4070684475182,5.112890485259242,Site 3,Reef 5,41.15182454206709,0,0.6141357332870868,0.6086606720058289
3,HCC,Reef5 Site 3,21,-13.4070684475182,5.112890485259242,Site 3,Reef 5,40.44,0,0.5697234262579587,0.581492869752707
3,HCC,Reef5 Site 3,22,-13.4070684475182,5.112890485259242,Site 3,Reef 5,39.6,0,0.5956438360471874,0.4771020905895829
3,HCC,Reef5 Site 3,23,-13.4070684475182,5.112890485259242,Site 3,Reef 5,38.93040344523438,0,0.5179305195187796,0.6069841189789389
3,HCC,Reef5 Site 3,24,-13.4070684475182,5.112890485259242,Site 3,Reef 5,38.459429947812126,0,0.5677386994717352,0.5926105263018855
3,HCC,Reef5 Site 3,25,-13.4070684475182,5.112890485259242,Site 3,Reef 5,37.92,0,0.5372827968522156,0.40212492333852684
3,HCC,Reef5 Site 3,26,-13.4070684475182,5.112890485259242,Site 3,Reef 5,37.458707346447206,5.184055191840842e-4,0.41520107969682307,0.6483065979671411
3,HCC,Reef5 Site 3,27,-13.4070684475182,5.112890485259242,Site 3,Reef 5,38.0676033721397,0.679138012024214,0.6885892925153057,0.491749224230849
3,HCC,Reef5 Site 3,28,-13.4070684475182,5.112890485259242,Site 3,Reef 5,37.7903974307507,0,0.7181900317746497,0.7441527359941745
3,HCC,Reef5 Site 3,29,-13.4070684475182,5.112890485259242,Site 3,Reef 5,37.31508881755283,0,0.5837558116811868,0.6066677573838508
3,HCC,Reef5 Site 3,30,-13.4070684475182,5.112890485259242,Site 3,Reef 5,37.01899638699317,0,0.6765919177611969,0.5813667213492147
3,HCC,Reef6 Site 1,1,-12.947068447518198,4.682890485259242,Site 1,Reef 6,56.81984745082296,0,0.3679720454513533,0.31667794121867276
3,HCC,Reef6 Site 1,2,-12.947068447518198,4.682890485259242,Site 1,Reef 6,60.633702327183116,0.010537863611035175,0.34267977898351537,0.3648199038815896
3,HCC,Reef6 Site 1,3,-12.947068447518198,4.682890485259242,Site 1,Reef 6,62.94744279405861,0,0.42505940893313143,0.40649470925916775
3,HCC,Reef6 Site 1,4,-12.947068447518198,4.682890485259242,Site 1,Reef 6,63.30461661983139,0.20425826174347939,0.407432900250908,0.6904445672286698
3,HCC,Reef6 Site 1,5,-12.947068447518198,4.682890485259242,Site 1,Reef 6,65.62042553191489,0,0.3979252244753538,0.5404785642312582
3,HCC,Reef6 Site 1,6,-12.947068447518198,4.682890485259242,Site 1,Reef 6,66,0,0.5827023800026309,0.49839606669361136
3,HCC,Reef6 Site 1,7,-12.947068447518198,4.682890485259242,Site 1,Reef 6,66.7711936927539,0,0.42108039729975794,0.7918073637977001
3,HCC,Reef6 Site 1,8,-12.947068447518198,4.682890485259242,Site 1,Reef 6,65.56,0,0.3688134137034362,0.5418914840936757
3,HCC,Reef6 Site 1,9,-12.947068447518198,4.682890485259242,Site 1,Reef 6,65.80557546794105,0.3079676170444099,0.49507091495829325,0.26805460889465677
3,HCC,Reef6 Site 1,10,-12.947068447518198,4.682890485259242,Site 1,Reef 6,64.39218889635504,0,0.5276406832628487,0.3521261973031322
3,HCC,Reef6 Site 1,11,-12.947068447518198,4.682890485259242,Site 1,Reef 6,62.62989963869932,0,0.4627763195637759,0.4811121006060207
3,HCC,Reef6 Site 1,12,-12.947068447518198,4.682890485259242,Site 1,Reef 6,59.389818006711856,0,0.2765899264975845,0.62737869093051
3,HCC,Reef6 Site 1,13,-12.947068447518198,4.682890485259242,Site 1,Reef 6,57.05500597371565,0,0.4756507907245895,0.5440214736859439
3,HCC,Reef6 Site 1,14,-12.947068447518198,4.682890485259242,Site 1,Reef 6,55.32000000000001,0,0.5847932348251434,0.4319633017768515
3,HCC,Reef6 Site 1,15,-12.947068447518198,4.682890485259242,Site 1,Reef 6,52.265073675826365,0,0.7715041139285859,0.4950516470642314
3,HCC,Reef6 Site 1,16,-12.947068447518198,4.682890485259242,Site 1,Reef 6,50.8,0,0.6945795942824236,0.4528139909670683
3,HCC,Reef6 Site 1,17,-12.947068447518198,4.682890485259242,Site 1,Reef 6,48.39240988146735,0,0.5493574106060211,0.403056465138117
3,HCC,Reef6 Site 1,18,-12.947068447518198,4.682890485259242,Site 1,Reef 6,46.56894494093511,0,0.42247526939280217,0.5631191937150096
3,HCC,Reef6 Site 1,19,-12.947068447518198,4.682890485259242,Site 1,Reef 6,44.9848709100272,0,0.5349389313357797,0.5883897932302509
3,HCC,Reef6 Site 1,20,-12.947068447518198,4.682890485259242,Site 1,Reef 6,43.72976503385106,0,0.5803763852413661,0.6595342636891699
3,HCC,Reef6 Site 1,21,-12.947068447518198,4.682890485259242,Site 1,Reef 6,42.430782818145325,0,0.5391484966249662,0.5178133579473095
3,HCC,Reef6 Site 1,22,-12.947068447518198,4.682890485259242,Site 1,Reef 6,41.138956590999605,0,0.5749050693271189,0.4587906470082075
3,HCC,Reef6 Site 1,23,-12.947068447518198,4.682890485259242,Site 1,Reef 6,40.14140979689367,0,0.4736820316829246,0.572149535638205
3,HCC,Reef6 Site 1,24,-12.947068447518198,4.682890485259242,Site 1,Reef 6,39.87372139702931,0,0.5429284762896026,0.6042572386831465
3,HCC,Reef6 Site 1,25,-12.947068447518198,4.682890485259242,Site 1,Reef 6,38.68,0,0.5153070259060276,0.42273030868931677
3,HCC,Reef6 Site 1,26,-12.947068447518198,4.682890485259242,Site 1,Reef 6,38.302285941855835,0,0.41975365068682485,0.6103478596789838
3,HCC,Reef6 Site 1,27,-12.947068447518198,4.682890485259242,Site 1,Reef 6,38.95769016328156,0.5291703418635962,0.6475751906045661,0.5686045685056524
3,HCC,Reef6 Site 1,28,-12.947068447518198,4.682890485259242,Site 1,Reef 6,38.366005575467945,0,0.7967226084386372,0.7762137869706947
3,HCC,Reef6 Site 1,29,-12.947068447518198,4.682890485259242,Site 1,Reef 6,37.954004202464596,0,0.6762135938070599,0.5691117605184557
3,HCC,Reef6 Site 1,30,-12.947068447518198,4.682890485259242,Site 1,Reef 6,37.66702529104777,0,0.6523704278416682,0.5817256053917027
3,HCC,Reef6 Site 2,1,-13.0270684475182,4.782890485259242,Site 2,Reef 6,61.924517353671945,0,0.37990120878337685,0.3224862846078471
3,HCC,Reef6 Site 2,2,-13.0270684475182,4.782890485259242,Site 2,Reef 6,65.68,0,0.3389278763870329,0.3659295704075382
3,HCC,Reef6 Site 2,3,-13.0270684475182,4.782890485259242,Site 2,Reef 6,66.91655913978494,0,0.41346177419482416,0.4154835057379023
3,HCC,Reef6 Site 2,4,-13.0270684475182,4.782890485259242,Site 2,Reef 6,68.81674233373158,0.12315502195086703,0.40789056614381564,0.6681259426141282
3,HCC,Reef6 Site 2,5,-13.0270684475182,4.782890485259242,Site 2,Reef 6,68.78755519871538,0,0.37913632260424135,0.5525840086132995
3,HCC,Reef6 Site 2,6,-13.0270684475182,4.782890485259242,Site 2,Reef 6,68.40597350461663,0,0.5932031450730951,0.46797097394595555
3,HCC,Reef6 Site 2,7,-13.0270684475182,4.782890485259242,Site 2,Reef 6,68.40981132075471,0,0.4350891825814668,0.8223327493693797
3,HCC,Reef6 Site 2,8,-13.0270684475182,4.782890485259242,Site 2,Reef 6,67.12,0,0.3915689439247535,0.5381659477840697
3,HCC,Reef6 Site 2,9,-13.0270684475182,4.782890485259242,Site 2,Reef 6,67.16000000000001,0.3027627219749112,0.4786095723280147,0.26990295398333436
3,HCC,Reef6 Site 2,10,-13.0270684475182,4.782890485259242,Site 2,Reef 6,64.72704040559555,0,0.5195372022005736,0.3582602380650706
3,HCC,Reef6 Site 2,11,-13.0270684475182,4.782890485259242,Site 2,Reef 6,62.370979908395036,0,0.48143370803886665,0.4892257769602231
3,HCC,Reef6 Site 2,12,-13.0270684475182,4.782890485259242,Site 2,Reef 6,59.84968071596976,0,0.28944817743479845,0.6276281703397698
3,HCC,Reef6 Site 2,13,-13.0270684475182,4.782890485259242,Site 2,Reef 6,57.16,0,0.4825267585057924,0.5516257115688455
3,HCC,Reef6 Site 2,14,-13.0270684475182,4.782890485259242,Site 2,Reef 6,54.49671047391478,0,0.5838137966871149,0.4168424386673238
3,HCC,Reef6 Site 2,15,-13.0270684475182,4.782890485259242,Site 2,Reef 6,52.35373954599761,0,0.7690739196350014,0.5004740334956908
3,HCC,Reef6 Site 2,16,-13.0270684475182,4.782890485259242,Site 2,Reef 6,50.09435284747113,0,0.7051585776839114,0.4647367377446535
3,HCC,Reef6 Site 2,17,-13.0270684475182,4.782890485259242,Site 2,Reef 6,47.565909996017524,0,0.5452793959421425,0.4140696151946489
3,HCC,Reef6 Site 2,18,-13.0270684475182,4.782890485259242,Site 2,Reef 6,46.258883982336414,0,0.4161475633094052,0.5469533242680857
3,HCC,Reef6 Site 2,19,-13.0270684475182,4.782890485259242,Site 2,Reef 6,44.74451612903226,0,0.5570114448435284,0.5772007278640106
3,HCC,Reef6 Site 2,20,-13.0270684475182,4.782890485259242,Site 2,Reef 6,43.0541469289442,0,0.5905494426545619,0.6539020299071086
3,HCC,Reef6 Site 2,21,-13.0270684475182,4.782890485259242,Site 2,Reef 6,42.139913786005565,0,0.5394038591534351,0.547898604558127
3,HCC,Reef6 Site 2,22,-13.0270684475182,4.782890485259242,Site 2,Reef 6,41.199999999999996,0,0.5830514635278704,0.4704431522487188
3,HCC,Reef6 Site 2,23,-13.0270684475182,4.782890485259242,Site 2,Reef 6,39.79346046883876,0,0.4876983507827923,0.5777740753101531
3,HCC,Reef6 Site 2,24,-13.0270684475182,4.782890485259242,Site 2,Reef 6,39.18937475109518,0,0.5440797042822721,0.6115694182889615
3,HCC,Reef6 Site 2,25,-13.0270684475182,4.782890485259242,Site 2,Reef 6,38.76232467947934,0,0.5185370248579563,0.42035576378402173
3,HCC,Reef6 Site 2,26,-13.0270684475182,4.782890485259242,Site 2,Reef 6,37.89125652348454,0,0.41927558711194063,0.6093871118017499
3,HCC,Reef6 Site 2,27,-13.0270684475182,4.782890485259242,Site 2,Reef 6,39.03478173035832,0.680221020209698,0.6639029157865028,0.5779980977255877
3,HCC,Reef6 Site 2,28,-13.0270684475182,4.782890485259242,Site 2,Reef 6,38.48,0,0.7730373484750606,0.7998185856013384
3,HCC,Reef6 Site 2,29,-13.0270684475182,4.782890485259242,Site 2,Reef 6,38.31283137494902,0,0.6643915845939264,0.5735063937320835
3,HCC,Reef6 Site 2,30,-13.0270684475182,4.782890485259242,Site 2,Reef 6,37.760000000000005,0,0.6632601097477054,0.5909160385926724
3,HCC,Reef6 Site 3,1,-12.8770684475182,4.842890485259242,Site 3,Reef 6,58.43128061019671,0,0.39910736029811184,0.35544193247645023
3,HCC,Reef6 Site 3,2,-12.8770684475182,4.842890485259242,Site 3,Reef 6,64.22254209299236,0,0.3638794845020504,0.35591998585403734
